;Departure;Destination;Fleet;Aircraft;ID;Airline;FlightNumber;STD;ATD;STA;ATA
1648;EDDT;EDDM;A319;D-ABGN;JDY8OR;EWG;EW8170;02.09.2019 05:15;02.09.2019 05:34;02.09.2019 06:25;02.09.2019 06:28
1649;ESSA;EDDM;A320;D-AIUZ;5M7R41;DLH;LH2421;02.09.2019 04:00;02.09.2019 04:07;02.09.2019 06:10;02.09.2019 06:07
1650;LIMC;EDDM;A319;D-AILU;MTP0H3;DLH;LH1857;02.09.2019 10:25;02.09.2019 10:40;02.09.2019 11:35;02.09.2019 11:27
1651;LEBL;EDDM;A321;D-AIRX;8VI4HT;DLH;LH1815;02.09.2019 16:30;02.09.2019 16:42;02.09.2019 18:30;02.09.2019 18:19
1652;EHAM;EDDM;A320;D-AIPS;YYYCYL;DLH;LH2305;02.09.2019 13:55;02.09.2019 14:33;02.09.2019 15:15;02.09.2019 15:31
1653;LEBL;EDDM;A320;D-AIUW;PVP73W;DLH;LH1817;02.09.2019 05:55;02.09.2019 06:20;02.09.2019 07:55;02.09.2019 08:01
1654;EDDH;EDDM;A320;D-AIPL;XY6FAK;DLH;LH2061;02.09.2019 07:15;02.09.2019 07:30;02.09.2019 08:30;02.09.2019 08:41
1655;ESSA;EDDM;A320;D-AIUX;NHIR65;DLH;LH2415;02.09.2019 09:45;02.09.2019 10:07;02.09.2019 11:55;02.09.2019 12:06
1656;LFPG;EDDM;A319;F-GRHO;QK9SDL;AFR;AF1122;02.09.2019 19:00;02.09.2019 19:12;02.09.2019 20:35;02.09.2019 20:23
1657;LKPR;EDDM;CRJ9;D-ACKB;R2MB3H;DLH;LH1695;02.09.2019 18:45;02.09.2019 18:51;02.09.2019 19:35;02.09.2019 19:27
1658;EDDS;EDDM;CRJ9;D-ACKE;DA94GV;DLH;LH2147;02.09.2019 11:15;02.09.2019 11:34;02.09.2019 12:00;02.09.2019 12:06
1659;EDDT;EDDM;A319;OE-LKL;D330NF;EZY;U25563;02.09.2019 06:20;02.09.2019 06:32;02.09.2019 07:40;02.09.2019 07:35
1660;EGLL;EDDM;A320;D-AIWB;EBC6ZT;DLH;LH2477;02.09.2019 15:25;02.09.2019 15:54;02.09.2019 17:10;02.09.2019 17:11
1661;LEBB;EDDM;A320;D-AIWA;X30PRS;DLH;LH1893;02.09.2019 12:40;02.09.2019 12:54;02.09.2019 14:45;02.09.2019 14:48
1662;LFML;EDDM;E195;D-AEMC;09WKBD;DLH;LH2267;02.09.2019 04:30;02.09.2019 04:47;02.09.2019 06:00;02.09.2019 06:02
1663;EDDK;EDDM;A319;D-AILW;DRM04S;DLH;LH1989;02.09.2019 14:40;02.09.2019 14:53;02.09.2019 15:45;02.09.2019 15:43
1664;LICJ;EDDM;E195;I-ADJK;0WSE8F;DLA;LH1971;02.09.2019 10:05;02.09.2019 10:24;02.09.2019 12:05;02.09.2019 12:03
1665;LMML;EDDM;A321;D-AIRA;RR632Q;DLH;LH1977;02.09.2019 10:25;02.09.2019 10:31;02.09.2019 12:45;02.09.2019 12:36
1666;LGAV;EDDM;A320;SX-DVN;13E5JX;AEE;A3806;02.09.2019 12:45;02.09.2019 13:32;02.09.2019 15:25;02.09.2019 15:41
1667;EDDT;EDDM;A319;D-AIBE;X2Y1TO;DLH;LH2193;02.09.2019 08:20;02.09.2019 08:45;02.09.2019 09:25;02.09.2019 09:34
1668;EDDT;EDDM;A321;D-AISX;OXHDGU;DLH;LH2053;02.09.2019 04:30;02.09.2019 05:14;02.09.2019 05:35;02.09.2019 06:04
1669;LSZH;EDDM;CRJ9;D-ACKE;OLVMDB;DLH;LH2373;02.09.2019 18:05;02.09.2019 18:03;02.09.2019 19:00;02.09.2019 18:41
1670;EGLL;EDDM;A320;D-AIUT;MM14TZ;DLH;LH2473;02.09.2019 09:55;02.09.2019 10:05;02.09.2019 11:40;02.09.2019 11:24
1671;LTFJ;EDDM;B738;TC-JGZ;CINHBT;THY;TK1639;02.09.2019 07:15;02.09.2019 07:25;02.09.2019 10:00;02.09.2019 09:43
1672;EDDK;EDDM;A319;D-AILT;MERQM0;DLH;LH2745;02.09.2019 17:45;02.09.2019 17:50;02.09.2019 18:50;02.09.2019 18:40
1673;ENGM;EDDM;A321;D-AIDW;27ZXZP;DLH;LH2455;02.09.2019 17:00;02.09.2019 17:08;02.09.2019 19:10;02.09.2019 19:00
1674;LEMG;EDDM;B738;EI-FVU;BK8NEA;NAX;D85100;02.09.2019 14:35;02.09.2019 14:48;02.09.2019 17:25;02.09.2019 17:25
1675;EDDC;EDDM;CRJ9;D-ACNO;5TU2QN;DLH;LH2125;02.09.2019 11:30;02.09.2019 11:36;02.09.2019 12:25;02.09.2019 12:18
1676;LDSP;EDDM;DH8D;9A-CQD;CZ9RAN;;;02.09.2019 05:55;02.09.2019 06:01;02.09.2019 07:35;02.09.2019 07:21
1677;ESGG;EDDM;A320;D-AIZM;BKKJYQ;DLH;LH2433;02.09.2019 04:00;02.09.2019 04:06;02.09.2019 05:45;02.09.2019 05:42
1678;EDDV;EDDM;A319;D-AILT;8M5AKN;DLH;LH2097;02.09.2019 14:10;02.09.2019 14:10;02.09.2019 15:15;02.09.2019 15:01
1679;EGKK;EDDM;A319;G-EZPG;UHJFIB;EZY;U28981;02.09.2019 05:20;02.09.2019 06:12;02.09.2019 07:10;02.09.2019 07:39
1680;LJLJ;EDDM;CRJ9;S5-AFC;DSZ1Q0;ADR;JP158;02.09.2019 10:30;02.09.2019 11:16;02.09.2019 11:30;02.09.2019 11:59
1681;EIDW;EDDM;A320;D-AIWB;ZWPHF2;DLH;LH2515;02.09.2019 09:35;02.09.2019 09:55;02.09.2019 11:55;02.09.2019 11:48
1682;EDDT;EDDM;A320;OE-ICP;ARTN27;EZY;U25585;02.09.2019 16:30;02.09.2019 18:11;02.09.2019 17:50;02.09.2019 19:09
1683;LIMC;EDDM;A320;D-AIZA;2K10YD;DLH;LH1855;02.09.2019 07:55;02.09.2019 08:16;02.09.2019 09:00;02.09.2019 09:00
1684;EGPF;EDDM;A320;D-AIZM;MZL3QR;DLH;LH2519;02.09.2019 09:30;02.09.2019 10:07;02.09.2019 11:40;02.09.2019 11:52
1685;LEMD;EDDM;A320;D-AIZC;CP5AC1;DLH;LH1801;02.09.2019 09:55;02.09.2019 11:19;02.09.2019 12:20;02.09.2019 13:31
1686;LEBL;EDDM;A320;D-AIPM;3AR0HY;DLH;LH1811;02.09.2019 09:55;02.09.2019 10:10;02.09.2019 11:55;02.09.2019 11:45
1687;LOWW;EDDM;E195;OE-LWD;S00QO5;AUA;OS117;02.09.2019 17:50;02.09.2019 18:52;02.09.2019 18:50;02.09.2019 19:32
1688;EGLL;EDDM;A320;D-AIZD;4C7UQA;DLH;LH2483;02.09.2019 05:55;02.09.2019 06:10;02.09.2019 07:40;02.09.2019 07:31
1689;EDDL;EDDM;A319;D-AGWH;Z6ASWP;EWG;EW1915;02.09.2019 11:00;02.09.2019 11:15;02.09.2019 12:15;02.09.2019 12:16
1690;LHBP;EDDM;A319;D-AILU;2UFLVS;DLH;LH1681;02.09.2019 18:20;02.09.2019 18:54;02.09.2019 19:35;02.09.2019 19:47
1691;LBSF;EDDM;A321;D-AIDD;P0C8CJ;DLH;LH1707;02.09.2019 03:00;02.09.2019 03:39;02.09.2019 04:55;02.09.2019 05:08
1692;LIPX;EDDM;E195;I-ADJO;MRTYLJ;;;02.09.2019 11:25;02.09.2019 11:44;02.09.2019 12:25;02.09.2019 12:26
1693;EDDH;EDDM;A320;D-AIZH;XKFTVH;DLH;LH2063;02.09.2019 08:20;02.09.2019 08:33;02.09.2019 09:35;02.09.2019 09:32
1694;EPWR;EDDM;CRJ9;S5-AAV;NUVS7N;ADR;LH1633;02.09.2019 14:50;02.09.2019 15:00;02.09.2019 15:55;02.09.2019 15:53
1695;LLBG;EDDM;A321;D-AIDP;06B7JG;DLH;LH689;02.09.2019 14:10;02.09.2019 15:03;02.09.2019 18:05;02.09.2019 18:27
1696;LIRP;EDDM;E195;I-ADJS;TD5NS8;DLA;EN8291;02.09.2019 11:00;02.09.2019 11:55;02.09.2019 12:15;02.09.2019 12:52
1697;EDDK;EDDM;A319;D-AKNU;G8QVIS;EWG;EW82;02.09.2019 08:55;02.09.2019 09:11;02.09.2019 10:05;02.09.2019 10:04
1698;EVRA;EDDM;B733;YL-BBI;EAO5TO;;;02.09.2019 04:40;02.09.2019 04:50;02.09.2019 06:50;02.09.2019 06:45
1699;EDDH;EDDM;A319;OE-LYV;WTMY12;EWG;EW1975;02.09.2019 10:45;02.09.2019 10:49;02.09.2019 12:10;02.09.2019 11:58
1700;EPWR;EDDM;CRJ9;S5-AAV;E7S1A0;ADR;LH1631;02.09.2019 11:00;02.09.2019 11:19;02.09.2019 12:05;02.09.2019 12:11
1701;LGRP;EDDM;A320;SX-DVX;0X1JTV;;;02.09.2019 04:30;02.09.2019 04:43;02.09.2019 07:30;02.09.2019 07:23
1702;EGCC;EDDM;A320;D-AIUY;X6QLMD;DLH;LH2501;02.09.2019 09:50;02.09.2019 10:15;02.09.2019 11:50;02.09.2019 11:50
1703;EDDP;EDDM;CRJ9;D-ACKA;XB80B7;DLH;LH2167;02.09.2019 10:50;02.09.2019 11:03;02.09.2019 11:45;02.09.2019 11:46
1704;EDDF;EDDM;A320;D-AIUM;CQ7OW2;DLH;LH116;02.09.2019 16:15;02.09.2019 16:25;02.09.2019 17:10;02.09.2019 17:03
1705;LEPA;EDDM;A320;D-ABNI;YBMF8T;EWG;EW1993;02.09.2019 07:05;02.09.2019 07:15;02.09.2019 09:20;02.09.2019 08:56
1706;LPPT;EDDM;A321;D-AIRD;8R30T8;DLH;LH1793;02.09.2019 05:15;02.09.2019 05:38;02.09.2019 08:15;02.09.2019 08:29
1707;LTAI;EDDM;A321;LY-NVQ;8GOBDU;OHY;8Q2813;02.09.2019 05:00;02.09.2019 05:26;02.09.2019 08:20;02.09.2019 08:22
1708;EDDV;EDDM;A319;D-AIBF;NY5YRW;DLH;LH2095;02.09.2019 11:00;02.09.2019 11:16;02.09.2019 12:05;02.09.2019 12:08
1709;LROP;EDDM;BCS3;YL-AAP;YD6XBM;BTI;LH1657;02.09.2019 03:25;02.09.2019 03:42;02.09.2019 05:25;02.09.2019 05:24
1710;EPWA;EDDM;CRJ9;D-ACNK;2C3LF7;DLH;LH1615;02.09.2019 14:55;02.09.2019 15:01;02.09.2019 16:25;02.09.2019 16:17
1711;ELLX;EDDM;DH8D;LX-LGM;KQJ0PJ;LGL;LG9735;02.09.2019 12:30;02.09.2019 12:49;02.09.2019 13:40;02.09.2019 13:41
1712;EBBR;EDDM;E195;I-ADJS;O85BL0;DLA;LH2283;02.09.2019 06:45;02.09.2019 07:38;02.09.2019 08:00;02.09.2019 08:44
1713;LLBG;EDDM;A321;D-AIDB;KJ9KSH;DLH;LH681;02.09.2019 03:55;02.09.2019 04:12;02.09.2019 07:50;02.09.2019 07:52
1714;EGCC;EDDM;A321;D-AIDO;Q0B706;DLH;LH2505;02.09.2019 06:05;02.09.2019 06:48;02.09.2019 08:05;02.09.2019 08:25
1715;LEPA;EDDM;A320;EC-MCU;1D9YHN;VLG;VY3840;02.09.2019 08:10;02.09.2019 08:59;02.09.2019 10:25;02.09.2019 10:40
1716;EDDK;EDDM;A320;D-AIQK;AFCUUQ;EWG;EW90;02.09.2019 04:20;02.09.2019 04:38;02.09.2019 05:30;02.09.2019 05:30
1717;EDDK;EDDM;A319;D-AGWB;4WSOMB;EWG;EW88;02.09.2019 09:50;02.09.2019 10:48;02.09.2019 11:00;02.09.2019 11:37
1718;EDDV;EDDM;A319;D-AILB;BCMONM;DLH;LH2107;02.09.2019 07:45;02.09.2019 08:14;02.09.2019 08:50;02.09.2019 09:04
1719;EKCH;EDDM;A320;OY-KAM;LZLPKH;SAS;SK661;02.09.2019 05:25;02.09.2019 05:31;02.09.2019 07:00;02.09.2019 06:48
1720;LJLJ;EDDM;A319;S5-AAP;EXFPQD;ADR;JP108;02.09.2019 15:35;02.09.2019 16:23;02.09.2019 16:35;02.09.2019 17:01
1721;EDDL;EDDM;A320;D-AIPL;FMU8OK;DLH;LH2011;02.09.2019 11:30;02.09.2019 11:44;02.09.2019 12:35;02.09.2019 12:41
1722;EDDT;EDDM;A320;OE-IZQ;GWMLV3;EZY;U25561;02.09.2019 04:45;02.09.2019 04:51;02.09.2019 06:05;02.09.2019 05:46
1723;LIPE;EDDM;E195;I-ADJM;EHT4R7;DLA;EN8243;02.09.2019 14:55;02.09.2019 15:59;02.09.2019 16:00;02.09.2019 16:47
1724;EDDW;EDDM;A319;D-AIBF;PCHJJW;DLH;LH2109;02.09.2019 07:20;02.09.2019 07:36;02.09.2019 08:30;02.09.2019 08:45
1725;EBBR;EDDM;A320;D-AIZB;P20JR9;DLH;LH2287;02.09.2019 11:25;02.09.2019 11:47;02.09.2019 12:40;02.09.2019 12:45
1726;LTBJ;EDDM;B738;TC-SNR;HHTUUT;SXS;XQ976;02.09.2019 08:30;02.09.2019 09:03;02.09.2019 11:20;02.09.2019 11:22
1727;LFBD;EDDM;A319;EC-MUX;H6IR6A;VOE;V72426;02.09.2019 15:30;02.09.2019 15:40;02.09.2019 17:30;02.09.2019 17:20
1728;EDDT;EDDM;A321;D-AISF;LH2B6L;DLH;LH2031;02.09.2019 07:00;02.09.2019 07:09;02.09.2019 08:05;02.09.2019 08:07
1729;LEBB;EDDM;E195;I-ADJU;4QD9SN;DLA;LH1827;02.09.2019 16:40;02.09.2019 17:00;02.09.2019 18:45;02.09.2019 19:01
1730;LSZH;EDDM;E190;HB-JVO;WEQTYB;OAW;LX1104;02.09.2019 10:10;02.09.2019 10:17;02.09.2019 11:10;02.09.2019 10:54
1731;LYBE;EDDM;A321;D-AISF;HOUKNX;DLH;LH1723;02.09.2019 11:05;02.09.2019 12:00;02.09.2019 12:35;02.09.2019 13:06
1732;ELLX;EDDM;CRJ9;D-ACKB;5YD8QM;;;02.09.2019 15:15;02.09.2019 15:24;02.09.2019 16:20;02.09.2019 16:10
1733;LIRN;EDDM;A320;D-AIUX;R0XU22;DLH;LH1929;02.09.2019 15:30;02.09.2019 15:53;02.09.2019 17:10;02.09.2019 17:18
1734;LFLL;EDDM;BCS3;YL-AAP;KKEY2A;BTI;LH2251;02.09.2019 14:45;02.09.2019 15:14;02.09.2019 16:00;02.09.2019 16:15
1735;LROP;EDDM;BCS3;YL-AAO;Y9FDD6;BTI;LH1655;02.09.2019 16:25;02.09.2019 16:49;02.09.2019 18:25;02.09.2019 18:35
1736;LPPR;EDDM;A320;D-AIQT;QB5PNG;DLH;LH1795;02.09.2019 09:55;02.09.2019 10:13;02.09.2019 12:40;02.09.2019 12:45
1737;LICC;EDDM;E195;D-AEMC;LWA2FF;DLH;LH1965;02.09.2019 09:50;02.09.2019 10:23;02.09.2019 12:00;02.09.2019 12:17
1738;EPKK;EDDM;A319;D-AILP;6MR324;DLH;LH1623;02.09.2019 11:10;02.09.2019 11:35;02.09.2019 12:25;02.09.2019 12:30
1739;LTAI;EDDM;B738;TC-SOR;JX18FL;SXS;XQ130;02.09.2019 07:00;02.09.2019 07:46;02.09.2019 10:20;02.09.2019 10:37
1740;LIMF;EDDM;E195;I-ADJX;U8GQIO;DLA;EN8259;02.09.2019 04:25;02.09.2019 04:29;02.09.2019 05:30;02.09.2019 05:23
1741;EGLC;EDDM;E190;EI-GHJ;4QI3EH;STK;BA3293;02.09.2019 12:50;02.09.2019 14:03;02.09.2019 14:35;02.09.2019 16:02
1742;EFHK;EDDM;A320;D-AIPT;GDEA9P;DLH;LH2461;02.09.2019 12:20;02.09.2019 12:29;02.09.2019 14:50;02.09.2019 14:51
1743;LEMD;EDDM;A319;EC-MFP;GUMY6F;IBE;IB3194;02.09.2019 17:55;02.09.2019 18:10;02.09.2019 20:30;02.09.2019 20:25
1744;EGLL;EDDM;A320;D-AIQA;H1DH0C;DLH;LH2481;02.09.2019 19:25;02.09.2019 19:49;02.09.2019 21:10;02.09.2019 21:06
1745;EFHK;EDDM;A321;OH-LZC;GEKT8E;FIN;AY1405;02.09.2019 13:15;02.09.2019 13:42;02.09.2019 15:50;02.09.2019 16:06
1746;LEBL;EDDM;A320;EC-LQM;TCH8BH;VLG;VY1818;02.09.2019 15:40;02.09.2019 16:01;02.09.2019 17:50;02.09.2019 17:40
1747;EDDK;EDDM;A320;D-AIZJ;F3HTWH;DLH;LH1979;02.09.2019 17:15;02.09.2019 17:24;02.09.2019 18:20;02.09.2019 18:12
1748;EKCH;EDDM;A320;D-AIPE;N1R28D;DLH;LH2447;02.09.2019 04:05;02.09.2019 04:16;02.09.2019 05:40;02.09.2019 05:33
1749;EDDW;EDDM;CRJ9;D-ACNQ;DUDPIP;DLH;LH2115;02.09.2019 18:20;02.09.2019 18:31;02.09.2019 19:30;02.09.2019 19:35
1750;EGLL;EDDM;A320;D-AIUR;SJ8IXN;DLH;LH2471;02.09.2019 08:00;02.09.2019 08:30;02.09.2019 09:45;02.09.2019 09:52
1751;LPPT;EDDM;A321;D-AIDB;VVUB34;DLH;LH1791;02.09.2019 13:20;02.09.2019 13:56;02.09.2019 16:20;02.09.2019 16:39
1752;EDDH;EDDM;A320;D-AIPH;F20VO7;DLH;LH2069;02.09.2019 11:15;02.09.2019 11:42;02.09.2019 12:30;02.09.2019 12:47
1753;ELLX;EDDM;BCS3;YL-AAP;GQKCH8;;;02.09.2019 18:30;02.09.2019 18:43;02.09.2019 19:35;02.09.2019 19:38
1754;EDDC;EDDM;CRJ9;D-ACKE;S8A9XX;DLH;LH2131;02.09.2019 04:05;02.09.2019 04:12;02.09.2019 05:00;02.09.2019 04:53
1755;EPGD;EDDM;CRJ9;D-ACNJ;GC3NK3;DLH;LH1643;02.09.2019 11:05;02.09.2019 11:08;02.09.2019 12:35;02.09.2019 12:29
1756;EHAM;EDDM;E190;PH-EXF;LP06M9;KLM;KL1795;02.09.2019 10:05;02.09.2019 10:38;02.09.2019 11:25;02.09.2019 11:39
1757;EDDL;EDDM;A320;D-AIUR;2O49X0;DLH;LH2735;02.09.2019 18:25;02.09.2019 18:38;02.09.2019 19:30;02.09.2019 19:31
1758;EDDF;EDDM;A320;D-AIQD;XWWPO3;DLH;LH106;02.09.2019 11:15;02.09.2019 11:55;02.09.2019 12:10;02.09.2019 12:32
1759;LTFJ;EDDM;A320;TC-DCD;938S43;PGT;PC1019;02.09.2019 06:45;02.09.2019 07:03;02.09.2019 09:35;02.09.2019 09:23
1760;EGSS;EDDM;A319;G-EZMK;CLOVN4;;;02.09.2019 17:25;02.09.2019 17:39;02.09.2019 19:10;02.09.2019 18:58
1761;LEAL;EDDM;B738;EI-FVX;G4I7DI;NAX;D85408;02.09.2019 16:00;02.09.2019 16:00;02.09.2019 18:30;02.09.2019 18:08
1762;EDDF;EDDM;A321;D-AISB;YXFPGJ;DLH;LH100;02.09.2019 08:15;02.09.2019 08:49;02.09.2019 09:10;02.09.2019 09:27
1763;EDDH;EDDM;A320;D-AIPK;ZN57TN;DLH;LH2081;02.09.2019 18:15;02.09.2019 18:16;02.09.2019 19:30;02.09.2019 19:16
1764;LDZA;EDDM;DH8D;9A-CQB;AICCIJ;CTN;OU4436;02.09.2019 04:45;02.09.2019 04:42;02.09.2019 06:00;02.09.2019 05:40
1765;ENBR;EDDM;E290;LN-WEC;FPYW45;WIF;WF218;02.09.2019 15:45;02.09.2019 15:58;02.09.2019 18:05;02.09.2019 17:57
1766;LFMN;EDDM;A319;D-AIBA;M1HMJ2;DLH;LH2277;02.09.2019 04:00;02.09.2019 04:16;02.09.2019 05:25;02.09.2019 05:19
1767;LIPZ;EDDM;E195;I-ADJN;G8WE7Q;DLA;EN8203;02.09.2019 11:40;02.09.2019 12:41;02.09.2019 12:40;02.09.2019 13:27
1768;LLBG;EDDM;B739;4X-EHC;4COI3Q;ELY;LY351;02.09.2019 14:25;02.09.2019 14:35;02.09.2019 18:30;02.09.2019 18:11
1769;EDDH;EDDM;A319;D-AILY;WPXGCV;DLH;LH2723;02.09.2019 16:50;02.09.2019 16:55;02.09.2019 18:05;02.09.2019 17:58
1770;EDDK;EDDM;A320;D-AIPZ;6UBTZR;DLH;LH1995;02.09.2019 18:45;02.09.2019 18:51;02.09.2019 19:50;02.09.2019 19:41
1771;LFPG;EDDM;A320;D-AIPK;D7WCZU;DLH;LH2229;02.09.2019 10:15;02.09.2019 10:49;02.09.2019 11:40;02.09.2019 11:54
1772;LSZH;EDDM;E190;HB-JVO;8YR3VA;OAW;LX1110;02.09.2019 17:30;02.09.2019 17:32;02.09.2019 18:25;02.09.2019 18:11
1773;EVRA;EDDM;BCS3;YL-AAQ;213Q0L;;;02.09.2019 14:40;02.09.2019 14:53;02.09.2019 16:50;02.09.2019 16:51
1774;EDDH;EDDM;A320;D-AIWB;NIMGRS;DLH;LH2211;02.09.2019 04:00;02.09.2019 04:06;02.09.2019 05:15;02.09.2019 05:07
1775;EDDT;EDDM;A319;D-AIBA;G2CF24;DLH;LH2035;02.09.2019 09:00;02.09.2019 09:12;02.09.2019 10:05;02.09.2019 10:05
1776;LMML;EDDM;A320;9H-AEQ;IDHS4F;;;02.09.2019 06:45;02.09.2019 07:09;02.09.2019 09:05;02.09.2019 09:16
1777;ENGM;EDDM;A320;D-AIUZ;3MY3VS;DLH;LH2453;02.09.2019 09:50;02.09.2019 09:57;02.09.2019 12:00;02.09.2019 11:57
1778;LFBO;EDDM;A320;D-AIWF;XEDM7S;DLH;LH2219;02.09.2019 11:30;02.09.2019 12:42;02.09.2019 13:10;02.09.2019 14:08
1779;EIDW;EDDM;B738;EI-DYL;2MYVLX;RYR;FR8996;02.09.2019 16:15;02.09.2019 16:51;02.09.2019 18:35;02.09.2019 18:40
1780;LIRF;EDDM;A320;D-AIQA;0AMJ9G;DLH;LH1843;02.09.2019 10:15;02.09.2019 10:41;02.09.2019 11:45;02.09.2019 11:51
1781;EHAM;EDDM;A320;D-AIUV;S4K5FL;DLH;LH2307;02.09.2019 15:25;02.09.2019 16:39;02.09.2019 16:45;02.09.2019 17:36
1782;LFMN;EDDM;A321;D-AIDF;EW8EUA;DLH;LH2273;02.09.2019 11:35;02.09.2019 11:58;02.09.2019 13:00;02.09.2019 12:57
1783;EHAM;EDDM;B737;PH-BGH;Q98VK7;KLM;KL1799;02.09.2019 16:40;02.09.2019 16:55;02.09.2019 18:05;02.09.2019 17:56
1784;EDDH;EDDM;A319;OE-LYV;LTFHZ7;EWG;EW1977;02.09.2019 14:50;02.09.2019 15:15;02.09.2019 16:15;02.09.2019 16:19
1785;EDDH;EDDM;A321;D-AIRK;BYOVHQ;DLH;LH2065;02.09.2019 09:20;02.09.2019 09:48;02.09.2019 10:35;02.09.2019 10:46
1786;LFLL;EDDM;E195;I-ADJO;UNMIF3;DLA;LH2247;02.09.2019 07:30;02.09.2019 07:39;02.09.2019 08:45;02.09.2019 08:43
1787;EGBB;EDDM;A320;D-AIPC;M9FY67;DLH;LH2513;02.09.2019 06:10;02.09.2019 06:31;02.09.2019 08:00;02.09.2019 08:06
1788;LIRF;EDDM;A320;I-BIKI;YMQ84W;AZA;AZ432;02.09.2019 06:30;02.09.2019 06:54;02.09.2019 08:00;02.09.2019 08:10
1789;EDDL;EDDM;A320;D-AIZC;75HLX9;DLH;LH2017;02.09.2019 16:30;02.09.2019 16:41;02.09.2019 17:35;02.09.2019 17:34
1790;EDDH;EDDM;A319;D-AIBA;74K2PY;DLH;LH2073;02.09.2019 14:15;02.09.2019 14:19;02.09.2019 15:30;02.09.2019 15:22
1791;EGLC;EDDM;E190;EI-GHJ;ROZO3I;STK;BA3295;02.09.2019 17:50;02.09.2019 19:22;02.09.2019 19:45;02.09.2019 20:41
1792;EPWA;EDDM;B734;SP-LLE;MGHVJP;LOT;LO353;02.09.2019 15:10;02.09.2019 16:33;02.09.2019 16:50;02.09.2019 17:53
1793;LSZH;EDDM;CRJ9;D-ACNJ;O8WSF4;DLH;LH2371;02.09.2019 14:55;02.09.2019 15:06;02.09.2019 15:50;02.09.2019 15:44
1794;EDDF;EDDM;A20N;D-AINI;U3J42P;DLH;LH112;02.09.2019 14:15;02.09.2019 14:35;02.09.2019 15:10;02.09.2019 15:09
1795;EDDT;EDDM;A319;D-AILA;BVVVSZ;DLH;LH2033;02.09.2019 08:00;02.09.2019 08:26;02.09.2019 09:05;02.09.2019 09:20
1796;LTBS;EDDM;B738;D-ATUN;FK93QN;;;02.09.2019 07:30;02.09.2019 07:40;02.09.2019 10:35;02.09.2019 10:17
1797;EPWA;EDDM;E195;D-AEBC;6V2B2C;DLH;LH1617;02.09.2019 04:00;02.09.2019 04:01;02.09.2019 05:30;02.09.2019 05:19
1798;EDDV;EDDM;A320;D-AIQH;95N9KR;DLH;LH2103;02.09.2019 19:00;02.09.2019 20:06;02.09.2019 20:05;02.09.2019 20:53
1799;LROP;EDDM;B733;YR-BGE;CP7ZY8;;;02.09.2019 14:55;02.09.2019 15:28;02.09.2019 17:05;02.09.2019 17:07
1800;EGLL;EDDM;A320;D-AIZJ;A7QEJ4;DLH;LH2475;02.09.2019 12:50;02.09.2019 13:30;02.09.2019 14:35;02.09.2019 14:49
1801;ESSA;EDDM;B737;SE-RJS;PFEJ5C;SAS;SK2659;02.09.2019 08:45;02.09.2019 09:06;02.09.2019 10:55;02.09.2019 11:02
1802;EGLL;EDDM;A319;G-EUPB;K6QLCM;BAW;BA952;02.09.2019 11:40;02.09.2019 12:03;02.09.2019 13:35;02.09.2019 13:24
1803;EGPH;EDDM;A319;D-AGWI;2HJDOJ;;;02.09.2019 12:20;02.09.2019 13:03;02.09.2019 14:40;02.09.2019 14:46
1804;LSZH;EDDM;CRJ9;D-ACKE;PN55TG;DLH;LH2367;02.09.2019 07:20;02.09.2019 07:23;02.09.2019 08:15;02.09.2019 08:08
1805;EDDL;EDDM;A321;D-AIDX;SDZFU5;DLH;LH2007;02.09.2019 08:25;02.09.2019 09:16;02.09.2019 09:30;02.09.2019 10:08
1806;LEBL;EDDM;A320;EC-MAN;4JC66S;VLG;VY1814;02.09.2019 11:15;02.09.2019 12:11;02.09.2019 13:25;02.09.2019 13:49
1807;LDDU;EDDM;A319;9A-CTH;M5H6CL;;;02.09.2019 15:55;02.09.2019 16:34;02.09.2019 17:30;02.09.2019 17:53
1808;EDDF;EDDM;A321;D-AISP;JOB8MV;DLH;LH92;02.09.2019 04:15;02.09.2019 04:28;02.09.2019 05:10;02.09.2019 05:05
1809;LGSA;EDDM;A320;D-AICE;T8FI27;;;02.09.2019 07:45;02.09.2019 08:05;02.09.2019 10:35;02.09.2019 10:40
1810;EDDN;EDDM;CRJ9;D-ACKC;3XNCWL;DLH;LH2163;02.09.2019 18:20;02.09.2019 18:35;02.09.2019 19:00;02.09.2019 19:04
1811;EDDF;EDDM;A320;D-AIZP;R7R94B;DLH;LH98;02.09.2019 07:15;02.09.2019 07:41;02.09.2019 08:10;02.09.2019 08:17
1812;LPFR;EDDM;A320;OE-IQC;H3DK6Y;EWG;EW1707;02.09.2019 08:00;02.09.2019 08:14;02.09.2019 11:15;02.09.2019 11:00
1813;LIPZ;EDDM;E195;I-ADJN;LNKSQG;DLA;EN8199;02.09.2019 04:35;02.09.2019 04:44;02.09.2019 05:35;02.09.2019 05:28
1814;EDDH;EDDM;CRJ9;D-ACKA;RZUVHH;DLH;LH2197;02.09.2019 18:45;02.09.2019 18:46;02.09.2019 20:00;02.09.2019 19:48
1815;LEPA;EDDM;B753;D-ABOJ;HAUF38;CFG;DE1509;02.09.2019 07:15;02.09.2019 07:21;02.09.2019 09:25;02.09.2019 09:02
1816;ESSA;EDDM;A320;D-AIZH;NSE8TP;DLH;LH2417;02.09.2019 13:15;02.09.2019 13:24;02.09.2019 15:25;02.09.2019 15:19
